CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41499490,BERGEN PIZZA,BROOKLYN,67,6 AVENUE,11217.0,7186364863,Pizza,04/25/2016,Violations were cited in the following area(s).,10B,9.0,A,04/25/2016,04/22/2017,Cycle Inspection / Initial Inspection
41426077,GEORGIO'S PIZZERIA,MANHATTAN,20,BEAVER STREET,10004.0,2123616160,Pizza,06/29/2015,Violations were cited in the following area(s).,22C,,,,04/22/2017,Administrative Miscellaneous / Re-inspection
50056622,MATESE PIZZERIA,QUEENS,2615,FRANCIS LEWIS BLVD,11358.0,7183520298,Pizza,12/14/2016,Violations were cited in the following area(s).,10I,9.0,A,12/14/2016,04/22/2017,Pre-permit (Operational) / Initial Inspection
41418341,DAISY'S PIZZA WINGS & BURGERS,BRONX,980,LONGWOOD AVENUE,10459.0,7183280705,Pizza,01/09/2015,Violations were cited in the following area(s).,04N,13.0,A,01/09/2015,04/22/2017,Cycle Inspection / Initial Inspection
50057129,M2O PIZZA,STATEN ISLAND,2381,HYLAN BLVD,10306.0,7183510104,Pizza,03/09/2017,Violations were cited in the following area(s).,10F,2.0,A,03/09/2017,04/22/2017,Pre-permit (Operational) / Initial Inspection
41350310,MAMMA'S FAMOUS PIZZA & BURGERS,MANHATTAN,2345,BROADWAY,10024.0,2123628612,Pizza,12/22/2016,Violations were cited in the following area(s).,10I,9.0,A,12/22/2016,04/22/2017,Cycle Inspection / Initial Inspection
50011519,LA VITA MIA PIZZERIA RESTAURANT,QUEENS,2801,24TH AVE,11102.0,7182670310,Pizza,09/13/2016,Violations were cited in the following area(s).,10F,31.0,C,09/13/2016,04/22/2017,Cycle Inspection / Re-inspection
50012845,PIZZA CUCINA OF RIDGEWOOD,QUEENS,207,CYPRESS AVE,11385.0,7184178877,Pizza,08/28/2015,Violations were cited in the following area(s).,10F,12.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40943082,CHUCK E. CHEESE'S,BRONX,1816,EAST GUNHILL ROAD,10469.0,7186711709,Pizza,12/23/2014,Violations were cited in the following area(s).,06E,12.0,A,12/23/2014,04/22/2017,Cycle Inspection / Re-inspection
50040490,SLICE,QUEENS,4811,VERNON BLVD,11101.0,7189375423,Pizza,01/07/2016,Violations were cited in the following area(s).,02B,17.0,,,04/22/2017,Pre-permit (Operational) / Compliance Inspection
41196869,LAYLA JONES,BROOKLYN,214,COURT STREET,11201.0,7186242361,Pizza,02/19/2015,Violations were cited in the following area(s).,06D,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50046224,BAKER'S PIZZA,MANHATTAN,201,AVENUE A,10009.0,2127777477,Pizza,04/03/2017,Violations were cited in the following area(s).,04A,38.0,Z,04/03/2017,04/22/2017,Cycle Inspection / Re-inspection
41480432,GINO'S PIZZA,MANHATTAN,81,CATHERINE STREET,10038.0,2129644533,Pizza,12/20/2013,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,64.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41636692,F & F 99 CENTS PIZZA,MANHATTAN,153,AVENUE C,10009.0,2122535399,Pizza,02/23/2015,Violations were cited in the following area(s).,04E,10.0,A,02/23/2015,04/22/2017,Cycle Inspection / Initial Inspection
40743368,DOMINO'S,QUEENS,12521,ROCKAWAY BOULEVARD,11420.0,7188353030,Pizza,06/16/2015,Violations were cited in the following area(s).,04A,19.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41575384,LITTLE ITALY PIZZA,MANHATTAN,2047,BROADWAY,10023.0,2123628822,Pizza,02/09/2015,Violations were cited in the following area(s).,04J,40.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41348060,RUSS PIZZA,BROOKLYN,745,MANHATTAN AVENUE,11222.0,7183839463,Pizza,04/08/2014,Violations were cited in the following area(s).,10B,27.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50013395,Ria Bella,BROOKLYN,1049,MANHATTAN AVE,11222.0,7183894400,Pizza,11/20/2014,Violations were cited in the following area(s).,04C,9.0,A,11/20/2014,04/22/2017,Cycle Inspection / Initial Inspection
41604710,LITTLE CAESARS,BRONX,2537,DECATUR AVENUE,10458.0,3475908980,Pizza,08/22/2014,Violations were cited in the following area(s).,04L,11.0,A,08/22/2014,04/22/2017,Cycle Inspection / Re-inspection
50012223,PIZZA STUDIO,BRONX,444,E FORDHAM RD,10458.0,9147772331,Pizza,06/25/2015,Violations were cited in the following area(s).,02G,11.0,A,06/25/2015,04/22/2017,Cycle Inspection / Initial Inspection
40514734,TONY'S PIZZA,BROOKLYN,355,GRAHAM AVENUE,11211.0,7183848669,Pizza,01/25/2017,Violations were cited in the following area(s).,08A,10.0,A,01/25/2017,04/22/2017,Cycle Inspection / Re-inspection
40879347,DOMINO'S,QUEENS,14907,NORTHERN BOULEVARD,11354.0,7184616500,Pizza,04/03/2014,Violations were cited in the following area(s).,10F,9.0,A,04/03/2014,04/22/2017,Cycle Inspection / Initial Inspection
41496204,ALITALIA PIZZA RESTAURANT,BRONX,1138,EAST TREMONT AVENUE,10460.0,7185975250,Pizza,09/18/2014,Violations were cited in the following area(s).,08C,9.0,A,09/18/2014,04/22/2017,Cycle Inspection / Initial Inspection
40999052,ALLIGATOR LOUNGE,BROOKLYN,600,METROPOLITAN AVENUE,11211.0,7185994440,Pizza,10/07/2015,Violations were cited in the following area(s).,10B,7.0,A,10/07/2015,04/22/2017,Cycle Inspection / Re-inspection
50043730,PIZZA BAR,MANHATTAN,151,W 34TH ST,10001.0,2036563661,Pizza,12/19/2016,Violations were cited in the following area(s).,06D,20.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41000961,BLEEKER STREET PIZZA,MANHATTAN,69,7 AVENUE SOUTH,10014.0,2129244466,Pizza,12/08/2014,Violations were cited in the following area(s).,08A,9.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50000348,GINO'S PIZZA EXPRESS,QUEENS,6269,DRY HARBOR RD,11379.0,7188061650,Pizza,03/19/2014,Violations were cited in the following area(s).,06A,28.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41546229,JOE'S PIZZA,BRONX,3009,MIDDLETOWN ROAD,10461.0,7189313145,Pizza,11/19/2015,Violations were cited in the following area(s).,15L,,,,04/22/2017,Smoke-Free Air Act / Re-inspection
50016817,TWO BOOTS,BROOKLYN,284,5TH AVE,11215.0,7184990008,Pizza,03/21/2016,Violations were cited in the following area(s).,08A,10.0,A,03/21/2016,04/22/2017,Cycle Inspection / Re-inspection
50018697,LEXINGTON PIZZA PARLOR,MANHATTAN,1590,LEXINGTON AVE,10029.0,2127227850,Pizza,05/06/2016,Violations were cited in the following area(s).,06E,21.0,B,05/06/2016,04/22/2017,Cycle Inspection / Re-inspection
41164840,LA TRAVIATA PIZZA,MANHATTAN,101,WEST   68 STREET,10023.0,2127211101,Pizza,10/08/2013,Violations were cited in the following area(s).,04H,24.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41696159,LUIGI'S PIZZA & PASTA,BRONX,119,EAST MOUNT EDEN AVENUE,10452.0,7182941800,Pizza,10/31/2016,Violations were cited in the following area(s).,10B,8.0,A,10/31/2016,04/22/2017,Cycle Inspection / Initial Inspection
41467424,SINGAS FAMOUS PIZZA,QUEENS,6353,108 STREET,11375.0,7184593441,Pizza,03/22/2014,Violations were cited in the following area(s).,08A,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50001396,PIZZA PLUS,MANHATTAN,2253,3RD AVE,10035.0,2122892400,Pizza,03/13/2015,Violations were cited in the following area(s).,04L,30.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41398154,DONA BELLA  PIZZA,MANHATTAN,154,CHURCH STREET,10007.0,2123741130,Pizza,02/19/2016,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,45.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40716299,CHUCK E. CHEESE'S,STATEN ISLAND,1775,SOUTH AVENUE,10314.0,7184941395,Pizza,11/18/2014,Violations were cited in the following area(s).,06D,25.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50046885,ROLL LITO'S PIZZA,QUEENS,2650A,4TH ST,11102.0,9295220757,Pizza,09/13/2016,Violations were cited in the following area(s).,22C,,,,04/22/2017,Administrative Miscellaneous / Re-inspection
50000923,DI FARA PIZZERIA,BROOKLYN,1424,AVENUE J,11230.0,7182581367,Pizza,09/10/2016,Violations were cited in the following area(s).,10B,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41307383,ROBERTA'S,BROOKLYN,43,BOGART STREET,11206.0,7184171118,Pizza,08/03/2015,Violations were cited in the following area(s).,08A,27.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40511771,PIZZA PARK,MANHATTAN,1233,FIRST AVENUE,10065.0,2128796444,Pizza,09/10/2013,Violations were cited in the following area(s).,04L,29.0,C,09/10/2013,04/22/2017,Cycle Inspection / Re-inspection
50052407,ZESTY PIZZA & SALUMERIA,MANHATTAN,1670,3RD AVE,10128.0,2129872201,Pizza,07/01/2016,Violations were cited in the following area(s).,10F,6.0,,,04/22/2017,Pre-permit (Non-operational) / Initial Inspection
41295972,PAPA JOHN'S,BROOKLYN,529,STANLEY AVENUE,11207.0,7182727272,Pizza,10/29/2014,Violations were cited in the following area(s).,04L,13.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50009685,ANNABEL,MANHATTAN,809,9TH AVE,10019.0,2122452215,Pizza,05/23/2014,Violations were cited in the following area(s).,05C,41.0,,,04/22/2017,Pre-permit (Non-operational) / Initial Inspection
50040586,LUNETTA PIZZA,MANHATTAN,245,3RD AVE,10010.0,2124325200,Pizza,03/11/2016,Violations were cited in the following area(s).,08A,22.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41661062,PERCY'S PIZZA,MANHATTAN,190,BLEEKER STREET,10012.0,2123881355,Pizza,08/21/2014,No violations were recorded at the time of this inspection.,,0.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40363644,DOMINO'S,MANHATTAN,464,3 AVENUE,10016.0,2125450200,Pizza,08/05/2014,Violations were cited in the following area(s).,10F,3.0,A,08/05/2014,04/22/2017,Cycle Inspection / Initial Inspection
50033848,CHAMPION PIZZA LUDLOW,MANHATTAN,101,LUDLOW ST,10002.0,3478244539,Pizza,10/04/2016,Violations were cited in the following area(s).,08A,10.0,A,10/04/2016,04/22/2017,Cycle Inspection / Initial Inspection
40937072,FAMOUS FAMIGLIA PIZZERIA,MANHATTAN,686,8 AVENUE,10036.0,2123823030,Pizza,06/13/2014,Violations were cited in the following area(s).,06D,5.0,A,06/13/2014,04/22/2017,Cycle Inspection / Initial Inspection
41251791,LUNA PIZZA,MANHATTAN,225,PARK ROW,10038.0,2123858118,Pizza,05/16/2014,Violations were cited in the following area(s).,10B,6.0,A,05/16/2014,04/22/2017,Cycle Inspection / Initial Inspection
50006200,PAPA JOHN'S,BRONX,2241,WESTCHESTER AVE,10462.0,7185977272,Pizza,02/04/2015,Violations were cited in the following area(s).,10F,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50001702,D'ANGELO'S PIZZA,QUEENS,82-37,164 STREET,11432.0,7183808900,Pizza,05/05/2014,Violations were cited in the following area(s).,10F,12.0,A,05/05/2014,04/22/2017,Cycle Inspection / Re-inspection
40385873,RAY'S PIZZA,MANHATTAN,829-831,7 AVENUE,10019.0,2129749381,Pizza,04/03/2015,Violations were cited in the following area(s).,10F,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40837605,BRICK OVEN PIZZA 33,MANHATTAN,201,EAST   33 STREET,10016.0,2125459191,Pizza,10/20/2016,Violations were cited in the following area(s).,06C,10.0,A,10/20/2016,04/22/2017,Cycle Inspection / Initial Inspection
40742990,DOMINO'S,BRONX,738,MORRIS PARK AVENUE,10462.0,7188226010,Pizza,10/09/2014,Violations were cited in the following area(s).,08C,16.0,B,10/09/2014,04/22/2017,Cycle Inspection / Re-inspection
50012688,SLICE PIZZA,MANHATTAN,2224,AMSTERDAM AVE,10032.0,2125680111,Pizza,11/20/2014,Violations were cited in the following area(s).,06C,31.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40882825,VERONA PIZZA,BROOKLYN,6113,20 AVENUE,11204.0,7186211300,Pizza,11/12/2013,Violations were cited in the following area(s).,10D,7.0,A,11/12/2013,04/22/2017,Cycle Inspection / Initial Inspection
40395921,GOLDEN PIZZA,BRONX,504,EAST  138 STREET,10454.0,7186658328,Pizza,11/27/2013,Violations were cited in the following area(s).,04M,19.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41246521,ORIGINAL MIKE'S PIZZA,BROOKLYN,3337,FULTON STREET,11208.0,7182777494,Pizza,10/09/2015,Violations were cited in the following area(s).,04L,10.0,A,10/09/2015,04/22/2017,Cycle Inspection / Re-inspection
50049579,99 CENTS FRESH PIZZA,MANHATTAN,473-A,LEXINGTON AVE,10017.0,2126616221,Pizza,08/17/2016,Violations were cited in the following area(s).,09A,11.0,A,08/17/2016,04/22/2017,Pre-permit (Operational) / Initial Inspection
40744492,PRONTO PIZZA,BROOKLYN,2928,AVENUE R,11229.0,7186274983,Pizza,04/16/2015,Violations were cited in the following area(s).,10D,2.0,A,04/16/2015,04/22/2017,Cycle Inspection / Re-inspection
50042876,BOSTON PIZZA,QUEENS,3705,BROADWAY,11103.0,7185456001,Pizza,10/14/2016,Violations were cited in the following area(s).,10I,24.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41366056,THE 3 LUIGIS,BROOKLYN,275,GRAND AVENUE,11238.0,7186220059,Pizza,01/29/2014,Violations were cited in the following area(s).,02B,14.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40645559,BAYRIDGE PIZZA,BROOKLYN,7704,5 AVENUE,11209.0,7186805405,Pizza,06/04/2014,Violations were cited in the following area(s).,10B,5.0,A,06/04/2014,04/22/2017,Cycle Inspection / Initial Inspection
41204340,TINY'S PIZZA & PASTA,BRONX,1113,GRANT AVENUE,10456.0,7182938346,Pizza,05/09/2013,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,48.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50012621,JOEY PEPPERONIS PIZZA,QUEENS,16614,JAMAICA AVE,11432.0,7182914229,Pizza,04/11/2016,Violations were cited in the following area(s).,05D,20.0,B,04/11/2016,04/22/2017,Cycle Inspection / Re-inspection
41710730,NORTH SHORE PIZZERIA & RESTAURANT,STATEN ISLAND,1376,FOREST AVENUE,10302.0,7184471600,Pizza,01/14/2015,Violations were cited in the following area(s).,02B,21.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50012119,JOEY PEPPERONI'S PIZZA,BRONX,114,E FORDHAM RD,10468.0,7183672080,Pizza,01/09/2017,Violations were cited in the following area(s).,06D,24.0,B,01/09/2017,04/22/2017,Cycle Inspection / Re-inspection
40386722,SANREMO PIZZA,QUEENS,5601,MYRTLE AVENUE,11385.0,7184971903,Pizza,01/09/2016,Violations were cited in the following area(s).,06B,26.0,B,01/09/2016,04/22/2017,Cycle Inspection / Re-inspection
41341359,FRANKLIN PIZZA,BROOKLYN,109,FRANKLIN STREET,11222.0,7183492472,Pizza,02/04/2016,Violations were cited in the following area(s).,10F,6.0,A,02/04/2016,04/22/2017,Cycle Inspection / Re-inspection
41543722,DOMINO'S,MANHATTAN,736,WEST  181 STREET,10033.0,2127813700,Pizza,04/07/2015,Violations were cited in the following area(s).,06B,19.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40511771,PIZZA PARK,MANHATTAN,1233,FIRST AVENUE,10065.0,2128796444,Pizza,05/01/2014,Violations were cited in the following area(s).,04M,10.0,A,05/01/2014,04/22/2017,Cycle Inspection / Re-inspection
50040490,SLICE,QUEENS,4811,VERNON BLVD,11101.0,7189375423,Pizza,12/17/2015,Violations were cited in the following area(s).,06C,23.0,B,12/17/2015,04/22/2017,Pre-permit (Operational) / Re-inspection
40867120,GINA'S PIZZA,QUEENS,6024,QUEENS BOULEVARD,11377.0,7185059390,Pizza,12/15/2015,Violations were cited in the following area(s).,06C,13.0,A,12/15/2015,04/22/2017,Cycle Inspection / Re-inspection
41517086,GIUSEPPINA'S BRICK OVEN,BROOKLYN,691,6 AVENUE,11215.0,7184995052,Pizza,09/04/2014,Violations were cited in the following area(s).,06D,11.0,A,09/04/2014,04/22/2017,Cycle Inspection / Initial Inspection
41392231,IVANA PIZZA,BRONX,2373,ARTHUR AVENUE,10458.0,7183654322,Pizza,03/09/2016,Violations were cited in the following area(s).,04J,33.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50005690,M & U Pizzeria,BROOKLYN,7502,18TH AVE,11214.0,7182365661,Pizza,08/18/2016,Violations were cited in the following area(s).,06E,22.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50037026,PAPA JOHN'S,BROOKLYN,1654,86TH ST,11214.0,7182567272,Pizza,12/15/2016,Violations were cited in the following area(s).,08A,11.0,A,12/15/2016,04/22/2017,Cycle Inspection / Re-inspection
41701266,LA BONA PIZZA RESTAURANT,BROOKLYN,2426,PITKIN AVENUE,11208.0,7182355090,Pizza,10/21/2014,Violations were cited in the following area(s).,02B,21.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41480432,GINO'S PIZZA,MANHATTAN,81,CATHERINE STREET,10038.0,2129644533,Pizza,12/10/2014,Violations were cited in the following area(s).,08A,26.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50001940,MERILU PIZZA AL METRO,MANHATTAN,791,9TH AVE,10019.0,2125415012,Pizza,05/19/2014,Violations were cited in the following area(s).,04L,13.0,A,05/19/2014,04/22/2017,Cycle Inspection / Re-inspection
50056069,WAHIZZA,MANHATTAN,4484,BROADWAY,10040.0,2128378088,Pizza,04/13/2017,Violations were cited in the following area(s).,05H,38.0,Z,04/13/2017,04/22/2017,Pre-permit (Operational) / Re-inspection
41247143,Luigi's Pizza,BROOKLYN,4704,5 AVENUE,11220.0,7184927565,Pizza,10/18/2016,Violations were cited in the following area(s).,05D,22.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41453548,JEROME'S PIZZA & PASTA,BRONX,21,EAST BEDFORD PARK BOULEVARD E,10468.0,7189333455,Pizza,08/12/2014,Violations were cited in the following area(s).,04A,50.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50005552,MJ PIZZA,MANHATTAN,1976,1ST AVE,10029.0,2129962866,Pizza,07/15/2015,Violations were cited in the following area(s).,02B,40.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41437112,SLICES AND ICES,QUEENS,208,BEACH 116 STREET,11694.0,7184740020,Pizza,03/09/2016,Violations were cited in the following area(s).,22C,,,,04/22/2017,Administrative Miscellaneous / Initial Inspection
40394357,ABITINO'S PIZZA,MANHATTAN,733,2 AVENUE,10016.0,2126611919,Pizza,08/30/2016,Violations were cited in the following area(s).,02G,23.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41575384,LITTLE ITALY PIZZA,MANHATTAN,2047,BROADWAY,10023.0,2123628822,Pizza,03/13/2015,Violations were cited in the following area(s).,10B,11.0,A,03/13/2015,04/22/2017,Cycle Inspection / Re-inspection
41701266,LA BONA PIZZA RESTAURANT,BROOKLYN,2426,PITKIN AVENUE,11208.0,7182355090,Pizza,04/22/2015,Violations were cited in the following area(s).,10F,11.0,A,04/22/2015,04/22/2017,Cycle Inspection / Re-inspection
40511771,PIZZA PARK,MANHATTAN,1233,FIRST AVENUE,10065.0,2128796444,Pizza,04/08/2014,Violations were cited in the following area(s).,04L,35.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50018950,LUIGIS PIZZERIA,BROOKLYN,326,DEKALB AVE,11205.0,7187832430,Pizza,10/11/2016,Violations were cited in the following area(s).,06D,12.0,A,10/11/2016,04/22/2017,Cycle Inspection / Re-inspection
41024190,CROCODILE LOUNGE,MANHATTAN,325,EAST   14 STREET,10003.0,2124777747,Pizza,11/06/2014,Violations were cited in the following area(s).,10F,13.0,A,11/06/2014,04/22/2017,Cycle Inspection / Re-inspection
40578773,JOHN'S PIZZA,MANHATTAN,260,WEST   44 STREET,10036.0,2123917560,Pizza,03/25/2015,Violations were cited in the following area(s).,05D,35.0,C,03/25/2015,04/22/2017,Cycle Inspection / Re-inspection
50039079,FARINELLA,MANHATTAN,267,AMSTERDAM AVE,10023.0,2123487500,Pizza,09/02/2015,Violations were cited in the following area(s).,10A,7.0,,,04/22/2017,Pre-permit (Non-operational) / Re-inspection
41716092,DOMINO'S,MANHATTAN,3624,BROADWAY,10031.0,2129261234,Pizza,10/29/2015,Violations were cited in the following area(s).,10F,2.0,A,10/29/2015,04/22/2017,Cycle Inspection / Initial Inspection
40514734,TONY'S PIZZA,BROOKLYN,355,GRAHAM AVENUE,11211.0,7183848669,Pizza,04/25/2016,Violations were cited in the following area(s).,02B,25.0,B,04/25/2016,04/22/2017,Cycle Inspection / Re-inspection
50042180,MARIO'S PIZZA 2,BRONX,1011,WESTCHESTER AVE,10459.0,7189916142,Pizza,10/07/2016,Violations were cited in the following area(s).,02G,18.0,B,10/07/2016,04/22/2017,Cycle Inspection / Re-inspection
40386722,SANREMO PIZZA,QUEENS,5601,MYRTLE AVENUE,11385.0,7184971903,Pizza,12/04/2014,Violations were cited in the following area(s).,08A,12.0,A,12/04/2014,04/22/2017,Cycle Inspection / Initial Inspection
50005552,MJ PIZZA,MANHATTAN,1976,1ST AVE,10029.0,2129962866,Pizza,01/08/2016,Violations were cited in the following area(s).,06D,14.0,B,01/08/2016,04/22/2017,Cycle Inspection / Re-inspection
